protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT870_1_Q15642	Q15642	CIP4_HUMAN	Cdc42-interacting protein 4	leading protein	1	2	1
PRT870_1_Q5VTR2	Q5VTR2	BRE1A_HUMAN	E3 ubiquitin-protein ligase BRE1A	leading protein	1	12	1
PRT870_1_P68402	P68402	PA1B2_HUMAN	Platelet-activating factor acetylhydrolase IB subunit beta	leading protein	1	4	1
PRT870_1_A0FGR8	A0FGR8	ESYT2_HUMAN	Extended synaptotagmin-2	leading protein	1	3	1
PRT870_1_P54252	P54252	ATX3_HUMAN	Ataxin-3	leading protein	1	1	1
PRT870_1_O60885	O60885	BRD4_HUMAN	Bromodomain-containing protein 4	leading protein	1	3	1
PRT870_1_P07814	P07814	SYEP_HUMAN	Bifunctional glutamate/proline--tRNA ligase	leading protein	1	17	1
PRT870_1_Q9H330	Q9H330	TM245_HUMAN	Transmembrane protein 245	leading protein	1	3	1
PRT870_1_E9PAV3	E9PAV3	NACAM_HUMAN	Nascent polypeptide-associated complex subunit alpha, muscle-specific form	leading protein	1	129	0
PRT870_1_Q12982	Q12982	BNIP2_HUMAN	BCL2/adenovirus E1B 19 kDa protein-interacting protein 2	leading protein	1	3	1
PRT870_1_P49815	P49815	TSC2_HUMAN	Tuberin	leading protein	1	6	1
PRT870_1_Q99714	Q99714	HCD2_HUMAN	3-hydroxyacyl-CoA dehydrogenase type-2	leading protein	1	3	1
PRT870_1_Q9UIM3	Q9UIM3	FKBPL_HUMAN	FK506-binding protein-like	leading protein	1	4	1
PRT870_1_Q9UPN7	Q9UPN7	PP6R1_HUMAN	Serine/threonine-protein phosphatase 6 regulatory subunit 1	leading protein	1	1	1
PRT870_1_Q13596	Q13596	SNX1_HUMAN	Sorting nexin-1	leading protein	1	10	1
PRT870_1_Q92769	Q92769	HDAC2_HUMAN	Histone deacetylase 2	leading protein	1	2	1
PRT870_1_P52597	P52597	HNRPF_HUMAN	Heterogeneous nuclear ribonucleoprotein F	leading protein	1	1	1
PRT870_1_Q15084	Q15084	PDIA6_HUMAN	Protein disulfide-isomerase A6	leading protein	1	7	1
PRT870_1_P52756	P52756	RBM5_HUMAN	RNA-binding protein 5	leading protein	1	4	1
PRT870_1_P55196	P55196	AFAD_HUMAN	Afadin	leading protein	1	2	1
PRT870_1_P33991	P33991	MCM4_HUMAN	DNA replication licensing factor MCM4	leading protein	1	6	1
PRT870_1_P14672	P14672	GLUT4_HUMAN	Solute carrier family 2, facilitated glucose transporter member 4	leading protein	1	1	1
PRT870_1_O75175	O75175	CNOT3_HUMAN	CCR4-NOT transcription complex subunit 3	leading protein	1	2	1
PRT870_1_Q14684	Q14684	RRP1B_HUMAN	Ribosomal RNA processing protein 1 homolog B	leading protein	1	2	1
PRT870_1_P56192	P56192	SYMC_HUMAN	Methionine--tRNA ligase, cytoplasmic	leading protein	1	3	1
PRT870_1_P30041	P30041	PRDX6_HUMAN	Peroxiredoxin-6	leading protein	1	1	1
PRT870_1_P17275	P17275	JUNB_HUMAN	Transcription factor jun-B	leading protein	1	1	1
PRT870_1_O95674	O95674	CDS2_HUMAN	Phosphatidate cytidylyltransferase 2	leading protein	1	3	1
PRT870_1_Q9H6S0	Q9H6S0	YTDC2_HUMAN	3'-5' RNA helicase YTHDC2	leading protein	1	5	1
PRT870_1_P07948	P07948	LYN_HUMAN	Tyrosine-protein kinase Lyn	leading protein	1	3	1
PRT870_1_P63244	P63244	RACK1_HUMAN	Receptor of activated protein C kinase 1	leading protein	1	3	1
PRT870_1_Q7Z5L9	Q7Z5L9	I2BP2_HUMAN	Interferon regulatory factor 2-binding protein 2	leading protein	1	11	1
PRT870_1_Q9C0E2	Q9C0E2	XPO4_HUMAN	Exportin-4	leading protein	1	3	1
PRT870_1_O75151	O75151	PHF2_HUMAN	Lysine-specific demethylase PHF2	leading protein	1	6	1
PRT870_1_Q9UKL0	Q9UKL0	RCOR1_HUMAN	REST corepressor 1	leading protein	1	27	1
PRT870_1_Q13112	Q13112	CAF1B_HUMAN	Chromatin assembly factor 1 subunit B	leading protein	1	3	1
PRT870_1_O94826	O94826	TOM70_HUMAN	Mitochondrial import receptor subunit TOM70	leading protein	1	3	1
PRT870_1_P50502	P50502	F10A1_HUMAN	Hsc70-interacting protein	leading protein	1	4	0
PRT870_1_Q9Y490	Q9Y490	TLN1_HUMAN	Talin-1	leading protein	1	2	1
PRT870_1_Q13242	Q13242	SRSF9_HUMAN	Serine/arginine-rich splicing factor 9	leading protein	1	4	1
PRT870_1_P25788	P25788	PSA3_HUMAN	Proteasome subunit alpha type-3	leading protein	1	3	1
PRT870_1_P31948	P31948	STIP1_HUMAN	Stress-induced-phosphoprotein 1	leading protein	1	1	1
PRT870_1_P29401	P29401	TKT_HUMAN	Transketolase	leading protein	1	1	1
PRT870_1_Q9UH62	Q9UH62	ARMX3_HUMAN	Armadillo repeat-containing X-linked protein 3	leading protein	1	5	1
PRT870_1_P06454	P06454	PTMA_HUMAN	Prothymosin alpha	leading protein	1	15	1
PRT870_1_Q15007	Q15007	FL2D_HUMAN	Pre-mRNA-splicing regulator WTAP	leading protein	1	4	1
PRT870_1_Q9H2Y7	Q9H2Y7	ZN106_HUMAN	Zinc finger protein 106	leading protein	1	1	1
PRT870_1_P50991	P50991	TCPD_HUMAN	T-complex protein 1 subunit delta	leading protein	1	8	1
PRT870_1_Q96EY7	Q96EY7	PTCD3_HUMAN	Pentatricopeptide repeat domain-containing protein 3, mitochondrial	leading protein	1	1	1
PRT870_1_Q96QE2	Q96QE2	MYCT_HUMAN	Proton myo-inositol cotransporter	leading protein	1	2	1
PRT870_1_Q9BZ23	Q9BZ23	PANK2_HUMAN	Pantothenate kinase 2, mitochondrial	leading protein	1	2	1
PRT870_1_P43355	P43355	MAGA1_HUMAN	Melanoma-associated antigen 1	leading protein	1	3	1
PRT870_1_Q8TF74	Q8TF74	WIPF2_HUMAN	WAS/WASL-interacting protein family member 2	leading protein	1	4	1
PRT870_1_Q9NVU0	Q9NVU0	RPC5_HUMAN	DNA-directed RNA polymerase III subunit RPC5	leading protein	1	2	1
PRT870_1_O75410	O75410	TACC1_HUMAN	Transforming acidic coiled-coil-containing protein 1	leading protein	1	1	1
PRT870_1_Q16512	Q16512	PKN1_HUMAN	Serine/threonine-protein kinase N1	leading protein	1	2	1
PRT870_1_Q12857	Q12857	NFIA_HUMAN	Nuclear factor 1 A-type	leading protein	1	2	1
PRT870_1_P78362	P78362	SRPK2_HUMAN	SRSF protein kinase 2	leading protein	1	2	1
PRT870_1_P43487	P43487	RANG_HUMAN	Ran-specific GTPase-activating protein	leading protein	1	6	1
PRT870_1_Q8IXT5	Q8IXT5	RB12B_HUMAN	RNA-binding protein 12B	leading protein	1	1	1
PRT870_1_Q86U42	Q86U42	PABP2_HUMAN	Polyadenylate-binding protein 2	leading protein	1	2	1
PRT870_1_O75152	O75152	ZC11A_HUMAN	Zinc finger CCCH domain-containing protein 11A	leading protein	1	5	1
PRT870_1_P85037	P85037	FOXK1_HUMAN	Forkhead box protein K1	leading protein	1	4	1
PRT870_1_Q07666	Q07666	KHDR1_HUMAN	KH domain-containing, RNA-binding, signal transduction-associated protein 1	leading protein	1	3	1
PRT870_1_O94864	O94864	ST65G_HUMAN	STAGA complex 65 subunit gamma	leading protein	1	5	1
PRT870_1_P09923	P09923	PPBI_HUMAN	Intestinal-type alkaline phosphatase	leading protein	1	7	1
PRT870_1_Q15032	Q15032	R3HD1_HUMAN	R3H domain-containing protein 1	leading protein	1	2	0
PRT870_1_Q9UIG0	Q9UIG0	BAZ1B_HUMAN	Tyrosine-protein kinase BAZ1B	leading protein	1	12	1
PRT870_1_Q9H8Y8	Q9H8Y8	GORS2_HUMAN	Golgi reassembly-stacking protein 2	leading protein	1	3	1
PRT870_1_Q96N64	Q96N64	PWP2A_HUMAN	PWWP domain-containing protein 2A	leading protein	1	3	1
PRT870_1_Q06210	Q06210	GFPT1_HUMAN	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1	leading protein	1	5	1
PRT870_1_P78371	P78371	TCPB_HUMAN	T-complex protein 1 subunit beta	leading protein	1	1	1
PRT870_1_Q5TAQ9	Q5TAQ9	DCAF8_HUMAN	DDB1- and CUL4-associated factor 8	leading protein	1	8	1
PRT870_1_Q13614	Q13614	MTMR2_HUMAN	Myotubularin-related protein 2	leading protein	1	3	1
PRT870_1_O94888	O94888	UBXN7_HUMAN	UBX domain-containing protein 7	leading protein	1	8	1
PRT870_1_O43432	O43432	IF4G3_HUMAN	Eukaryotic translation initiation factor 4 gamma 3	leading protein	1	2	1
PRT870_1_Q96TC7	Q96TC7	RMD3_HUMAN	Regulator of microtubule dynamics protein 3	leading protein	1	4	1
PRT870_1_P07858	P07858	CATB_HUMAN	Cathepsin B	leading protein	1	1	1
PRT870_1_Q15751	Q15751	HERC1_HUMAN	Probable E3 ubiquitin-protein ligase HERC1	leading protein	1	3	1
PRT870_1_P17655	P17655	CAN2_HUMAN	Calpain-2 catalytic subunit	leading protein	1	2	1
PRT870_1_Q99460	Q99460	PSMD1_HUMAN	26S proteasome non-ATPase regulatory subunit 1	leading protein	1	1	1
PRT870_1_Q9NS69	Q9NS69	TOM22_HUMAN	Mitochondrial import receptor subunit TOM22 homolog	leading protein	1	18	1
PRT870_1_O75116	O75116	ROCK2_HUMAN	Rho-associated protein kinase 2	leading protein	1	1	1
PRT870_1_P49841	P49841	GSK3B_HUMAN	Glycogen synthase kinase-3 beta	leading protein	1	1	1
PRT870_1_Q06587	Q06587	RING1_HUMAN	E3 ubiquitin-protein ligase RING1	leading protein	1	5	1
PRT870_1_Q9BXK1	Q9BXK1	KLF16_HUMAN	Krueppel-like factor 16	leading protein	1	4	1
PRT870_1_Q01650	Q01650	LAT1_HUMAN	Large neutral amino acids transporter small subunit 1	leading protein	1	2	1
PRT870_1_Q13586	Q13586	STIM1_HUMAN	Stromal interaction molecule 1	leading protein	1	5	1
PRT870_1_P07437	P07437	TBB5_HUMAN	Tubulin beta chain	leading protein	1	3	0
PRT870_1_Q14671	Q14671	PUM1_HUMAN	Pumilio homolog 1	leading protein	1	3	1
PRT870_1_Q9UGU0	Q9UGU0	TCF20_HUMAN	Transcription factor 20	leading protein	1	3	1
PRT870_1_P00338	P00338	LDHA_HUMAN	L-lactate dehydrogenase A chain	leading protein	1	3	1
PRT870_1_Q15233	Q15233	NONO_HUMAN	Non-POU domain-containing octamer-binding protein	leading protein	1	2	1
PRT870_1_O15355	O15355	PPM1G_HUMAN	Protein phosphatase 1G	leading protein	1	3	1
PRT870_1_Q9NQG5	Q9NQG5	RPR1B_HUMAN	Regulation of nuclear pre-mRNA domain-containing protein 1B	leading protein	1	20	1
PRT870_1_Q9NR09	Q9NR09	BIRC6_HUMAN	Baculoviral IAP repeat-containing protein 6	leading protein	1	3	1
PRT870_1_Q8WVV9	Q8WVV9	HNRLL_HUMAN	Heterogeneous nuclear ribonucleoprotein L-like	leading protein	1	1	1
PRT870_1_Q53EL6	Q53EL6	PDCD4_HUMAN	Programmed cell death protein 4	leading protein	1	2	1
PRT870_1_Q13033	Q13033	STRN3_HUMAN	Striatin-3	leading protein	1	6	1
PRT870_1_P26358	P26358	DNMT1_HUMAN	DNA (cytosine-5)-methyltransferase 1	leading protein	1	12	1
PRT870_1_Q96PN7	Q96PN7	TREF1_HUMAN	Transcriptional-regulating factor 1	leading protein	1	1	1
PRT870_1_O76021	O76021	RL1D1_HUMAN	Ribosomal L1 domain-containing protein 1	leading protein	1	10	1
PRT870_1_Q96BK5	Q96BK5	PINX1_HUMAN	PIN2/TERF1-interacting telomerase inhibitor 1	leading protein	1	1	1
PRT870_1_Q92613	Q92613	JADE3_HUMAN	Protein Jade-3	leading protein	1	5	1
PRT870_1_P49585	P49585	PCY1A_HUMAN	Choline-phosphate cytidylyltransferase A	leading protein	1	3	1
PRT870_1_Q15058	Q15058	KIF14_HUMAN	Kinesin-like protein KIF14	leading protein	1	2	1
PRT870_1_Q70J99	Q70J99	UN13D_HUMAN	Protein unc-13 homolog D	leading protein	1	5	1
PRT870_1_O95197	O95197	RTN3_HUMAN	Reticulon-3	leading protein	1	10	1
PRT870_1_P42694	P42694	HELZ_HUMAN	Probable helicase with zinc finger domain	leading protein	1	1	1
PRT870_1_Q92882	Q92882	OSTF1_HUMAN	Osteoclast-stimulating factor 1	leading protein	1	5	1
PRT870_1_P35613	P35613	BASI_HUMAN	Basigin	leading protein	1	4	1
PRT870_1_Q9P2R6	Q9P2R6	RERE_HUMAN	Arginine-glutamic acid dipeptide repeats protein	leading protein	1	1	1
PRT870_1_Q96HR8	Q96HR8	NAF1_HUMAN	H/ACA ribonucleoprotein complex non-core subunit NAF1	leading protein	1	14	1
PRT870_1_P33527	P33527	MRP1_HUMAN	Multidrug resistance-associated protein 1	leading protein	1	3	1
PRT870_1_P30419	P30419	NMT1_HUMAN	Glycylpeptide N-tetradecanoyltransferase 1	leading protein	1	2	1
PRT870_1_P78314	P78314	3BP2_HUMAN	SH3 domain-binding protein 2	leading protein	1	3	1
PRT870_1_Q9Y487	Q9Y487	VPP2_HUMAN	V-type proton ATPase 116 kDa subunit a isoform 2	leading protein	1	4	1
PRT870_1_P17676	P17676	CEBPB_HUMAN	CCAAT/enhancer-binding protein beta	leading protein	1	19	1
PRT870_1_Q9UPR0	Q9UPR0	PLCL2_HUMAN	Inactive phospholipase C-like protein 2	leading protein	1	2	1
PRT870_1_Q7Z3K3	Q7Z3K3	POGZ_HUMAN	Pogo transposable element with ZNF domain	leading protein	1	6	1
PRT870_1_Q8IWW6	Q8IWW6	RHG12_HUMAN	Rho GTPase-activating protein 12	leading protein	1	2	1
PRT870_1_Q9UHB7	Q9UHB7	AFF4_HUMAN	AF4/FMR2 family member 4	leading protein	1	4	1
PRT870_1_Q86UE4	Q86UE4	LYRIC_HUMAN	Protein LYRIC	leading protein	1	4	1
PRT870_1_P13693	P13693	TCTP_HUMAN	Translationally-controlled tumor protein	leading protein	1	2	1
PRT870_1_P30622	P30622	CLIP1_HUMAN	CAP-Gly domain-containing linker protein 1	leading protein	1	4	1
PRT870_1_Q9BYG3	Q9BYG3	MK67I_HUMAN	MKI67 FHA domain-interacting nucleolar phosphoprotein	leading protein	1	3	1
PRT870_1_P05787	P05787	K2C8_HUMAN	Keratin, type II cytoskeletal 8	leading protein	1	9	1
PRT870_1_Q99956	Q99956	DUS9_HUMAN	Dual specificity protein phosphatase 9	leading protein	1	4	1
PRT870_1_Q86YS7	Q86YS7	C2CD5_HUMAN	C2 domain-containing protein 5	leading protein	1	2	1
PRT870_1_Q96JP5	Q96JP5	ZFP91_HUMAN	E3 ubiquitin-protein ligase ZFP91	leading protein	1	4	1
PRT870_1_O75691	O75691	UTP20_HUMAN	Small subunit processome component 20 homolog	leading protein	1	10	1
PRT870_1_Q8NEY8	Q8NEY8	PPHLN_HUMAN	Periphilin-1	leading protein	1	2	1
PRT870_1_Q9UFC0	Q9UFC0	LRWD1_HUMAN	Leucine-rich repeat and WD repeat-containing protein 1	leading protein	1	8	1
PRT870_1_O96013	O96013	PAK4_HUMAN	Serine/threonine-protein kinase PAK 4	leading protein	1	5	1
PRT870_1_Q9P287	Q9P287	BCCIP_HUMAN	BRCA2 and CDKN1A-interacting protein	leading protein	1	2	1
PRT870_1_O15541	O15541	R113A_HUMAN	E3 ubiquitin-protein ligase RNF113A	leading protein	1	4	1
PRT870_1_P54274	P54274	TERF1_HUMAN	Telomeric repeat-binding factor 1	leading protein	1	2	1
PRT870_1_P49756	P49756	RBM25_HUMAN	RNA-binding protein 25	leading protein	1	9	1
PRT870_1_Q9UNE7	Q9UNE7	CHIP_HUMAN	E3 ubiquitin-protein ligase CHIP	leading protein	1	1	1
PRT870_1_Q13895	Q13895	BYST_HUMAN	Bystin	leading protein	1	12	1
PRT870_1_Q93009	Q93009	UBP7_HUMAN	Ubiquitin carboxyl-terminal hydrolase 7	leading protein	1	2	1
PRT870_1_O75351	O75351	VPS4B_HUMAN	Vacuolar protein sorting-associated protein 4B	leading protein	1	2	1
PRT870_1_O15234	O15234	CASC3_HUMAN	Protein CASC3	leading protein	1	7	1
PRT870_1_Q8NEY1	Q8NEY1	NAV1_HUMAN	Neuron navigator 1	leading protein	1	4	1
PRT870_1_Q92804	Q92804	RBP56_HUMAN	TATA-binding protein-associated factor 2N	leading protein	1	12	1
PRT870_1_Q96S66	Q96S66	CLCC1_HUMAN	Chloride channel CLIC-like protein 1	leading protein	1	3	1
PRT870_1_O00178	O00178	GTPB1_HUMAN	GTP-binding protein 1	leading protein	1	2	1
PRT870_1_Q8WVM8	Q8WVM8	SCFD1_HUMAN	Sec1 family domain-containing protein 1	leading protein	1	1	1
PRT870_1_Q9HB90	Q9HB90	RRAGC_HUMAN	Ras-related GTP-binding protein C	leading protein	1	3	1
PRT870_1_O15027	O15027	SC16A_HUMAN	Protein transport protein Sec16A	leading protein	1	1	1
PRT870_1_P22234	P22234	PUR6_HUMAN	Multifunctional protein ADE2	leading protein	1	1	1
PRT870_1_Q92625	Q92625	ANS1A_HUMAN	Ankyrin repeat and SAM domain-containing protein 1A	leading protein	1	2	1
PRT870_1_Q9BY44	Q9BY44	EIF2A_HUMAN	Eukaryotic translation initiation factor 2A	leading protein	1	6	1
PRT870_1_Q9UHR4	Q9UHR4	BI2L1_HUMAN	Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1	leading protein	1	1	1
PRT870_1_O75122	O75122	CLAP2_HUMAN	CLIP-associating protein 2	leading protein	1	4	1
PRT870_1_P51116	P51116	FXR2_HUMAN	Fragile X mental retardation syndrome-related protein 2	leading protein	1	9	1
PRT870_1_O95639	O95639	CPSF4_HUMAN	Cleavage and polyadenylation specificity factor subunit 4	leading protein	1	4	1
PRT870_1_Q66K74	Q66K74	MAP1S_HUMAN	Microtubule-associated protein 1S	leading protein	1	3	1
PRT870_1_Q92793	Q92793	CBP_HUMAN	CREB-binding protein	leading protein	1	2	1
PRT870_1_Q6UUV7	Q6UUV7	CRTC3_HUMAN	CREB-regulated transcription coactivator 3	leading protein	1	3	1
PRT870_1_Q15390	Q15390	MTFR1_HUMAN	Mitochondrial fission regulator 1	leading protein	1	5	1
PRT870_1_O00267	O00267	SPT5H_HUMAN	Transcription elongation factor SPT5	leading protein	1	7	1
PRT870_1_O75179	O75179	ANR17_HUMAN	Ankyrin repeat domain-containing protein 17	leading protein	1	2	1
PRT870_1_O75446	O75446	SAP30_HUMAN	Histone deacetylase complex subunit SAP30	leading protein	1	7	1
PRT870_1_Q96D46	Q96D46	NMD3_HUMAN	60S ribosomal export protein NMD3	leading protein	1	6	1
PRT870_1_Q92576	Q92576	PHF3_HUMAN	PHD finger protein 3	leading protein	1	3	1
PRT870_1_P32969	P32969	RL9_HUMAN	60S ribosomal protein L9	leading protein	1	2	1
PRT870_1_Q14181	Q14181	DPOA2_HUMAN	DNA polymerase alpha subunit B	leading protein	1	3	1
PRT870_1_Q99614	Q99614	TTC1_HUMAN	Tetratricopeptide repeat protein 1	leading protein	1	2	1
PRT870_1_O60524	O60524	NEMF_HUMAN	Nuclear export mediator factor NEMF	leading protein	1	4	1
PRT870_1_Q5BKX6	Q5BKX6	S45A4_HUMAN	Solute carrier family 45 member 4	leading protein	1	2	1
PRT870_1_P18583	P18583	SON_HUMAN	Protein SON	leading protein	1	4	1
PRT870_1_O75530	O75530	EED_HUMAN	Polycomb protein EED	leading protein	1	1	1
PRT870_1_Q9UNF0	Q9UNF0	PACN2_HUMAN	Protein kinase C and casein kinase substrate in neurons protein 2	leading protein	1	16	1
PRT870_1_Q92922	Q92922	SMRC1_HUMAN	SWI/SNF complex subunit SMARCC1	leading protein	1	20	1
PRT870_1_Q12769	Q12769	NU160_HUMAN	Nuclear pore complex protein Nup160	leading protein	1	2	1
PRT870_1_O60936	O60936	NOL3_HUMAN	Nucleolar protein 3	leading protein	1	1	1
PRT870_1_Q86X53	Q86X53	ERIC1_HUMAN	Glutamate-rich protein 1	leading protein	1	7	1
PRT870_1_Q13309	Q13309	SKP2_HUMAN	S-phase kinase-associated protein 2	leading protein	1	4	1
PRT870_1_Q14693	Q14693	LPIN1_HUMAN	Phosphatidate phosphatase LPIN1	leading protein	1	3	1
PRT870_1_Q8N5P1	Q8N5P1	ZC3H8_HUMAN	Zinc finger CCCH domain-containing protein 8	leading protein	1	1	1
PRT870_1_P29375	P29375	KDM5A_HUMAN	Lysine-specific demethylase 5A	leading protein	1	4	1
PRT870_1_O75971	O75971	SNPC5_HUMAN	snRNA-activating protein complex subunit 5	leading protein	1	5	1
PRT870_1_Q5JTH9	Q5JTH9	RRP12_HUMAN	RRP12-like protein	leading protein	1	16	1
PRT870_1_Q9ULT8	Q9ULT8	HECD1_HUMAN	E3 ubiquitin-protein ligase HECTD1	leading protein	1	6	1
PRT870_1_Q9UID3	Q9UID3	VPS51_HUMAN	Vacuolar protein sorting-associated protein 51 homolog	leading protein	1	1	1
PRT870_1_P49023	P49023	PAXI_HUMAN	Paxillin	leading protein	1	3	1
PRT870_1_O14745	O14745	NHRF1_HUMAN	Na(+)/H(+) exchange regulatory cofactor NHE-RF1	leading protein	1	5	1
PRT870_1_Q09472	Q09472	EP300_HUMAN	Histone acetyltransferase p300	leading protein	1	6	1
PRT870_1_P43243	P43243	MATR3_HUMAN	Matrin-3	leading protein	1	4	1
PRT870_1_Q13501	Q13501	SQSTM_HUMAN	Sequestosome-1	leading protein	1	2	1
PRT870_1_Q9Y294	Q9Y294	ASF1A_HUMAN	Histone chaperone ASF1A	leading protein	1	3	1
PRT870_1_O00499	O00499	BIN1_HUMAN	Myc box-dependent-interacting protein 1	leading protein	1	2	1
PRT870_1_Q01433	Q01433	AMPD2_HUMAN	AMP deaminase 2	leading protein	1	3	1
PRT870_1_P51608	P51608	MECP2_HUMAN	Methyl-CpG-binding protein 2	leading protein	1	8	1
PRT870_1_Q99442	Q99442	SEC62_HUMAN	Translocation protein SEC62	leading protein	1	9	1
PRT870_1_Q53T59	Q53T59	H1BP3_HUMAN	HCLS1-binding protein 3	leading protein	1	2	1
PRT870_1_Q8NHV4	Q8NHV4	NEDD1_HUMAN	Protein NEDD1	leading protein	1	2	1
PRT870_1_P42858	P42858	HD_HUMAN	Huntingtin	leading protein	1	5	1
PRT870_1_Q12830	Q12830	BPTF_HUMAN	Nucleosome-remodeling factor subunit BPTF	leading protein	1	1	1
PRT870_1_O00541	O00541	PESC_HUMAN	Pescadillo homolog	leading protein	1	4	1
PRT870_1_P13051	P13051	UNG_HUMAN	Uracil-DNA glycosylase	leading protein	1	1	1
PRT870_1_Q8N1G0	Q8N1G0	ZN687_HUMAN	Zinc finger protein 687	leading protein	1	1	1
PRT870_1_Q14161	Q14161	GIT2_HUMAN	ARF GTPase-activating protein GIT2	leading protein	1	1	1
PRT870_1_Q8WUA7	Q8WUA7	TB22A_HUMAN	TBC1 domain family member 22A	leading protein	1	2	1
PRT870_1_P30101	P30101	PDIA3_HUMAN	Protein disulfide-isomerase A3	leading protein	1	9	1
PRT870_1_Q5JTD0	Q5JTD0	TJAP1_HUMAN	Tight junction-associated protein 1	leading protein	1	1	1
PRT870_1_Q9H410	Q9H410	DSN1_HUMAN	Kinetochore-associated protein DSN1 homolog	leading protein	1	3	1
PRT870_1_Q9NTJ3	Q9NTJ3	SMC4_HUMAN	Structural maintenance of chromosomes protein 4	leading protein	1	21	1
PRT870_1_Q9H0S4	Q9H0S4	DDX47_HUMAN	Probable ATP-dependent RNA helicase DDX47	leading protein	1	6	1
PRT870_1_O60664	O60664	PLIN3_HUMAN	Perilipin-3	leading protein	1	2	1
PRT870_1_Q8TEA8	Q8TEA8	DTD1_HUMAN	D-aminoacyl-tRNA deacylase 1	leading protein	1	3	1
PRT870_1_P31150	P31150	GDIA_HUMAN	Rab GDP dissociation inhibitor alpha	leading protein	1	5	0
PRT870_1_Q9BVC5	Q9BVC5	ASHWN_HUMAN	Ashwin	leading protein	1	2	1
PRT870_1_P51991	P51991	ROA3_HUMAN	Heterogeneous nuclear ribonucleoprotein A3	leading protein	1	8	1
PRT870_1_P98082	P98082	DAB2_HUMAN	Disabled homolog 2	leading protein	1	2	1
PRT870_1_Q14692	Q14692	BMS1_HUMAN	Ribosome biogenesis protein BMS1 homolog	leading protein	1	5	1
PRT870_1_Q08945	Q08945	SSRP1_HUMAN	FACT complex subunit SSRP1	leading protein	1	17	1
PRT870_1_Q6T4R5	Q6T4R5	NHS_HUMAN	Nance-Horan syndrome protein	leading protein	1	1	1
PRT870_1_Q96EZ8	Q96EZ8	MCRS1_HUMAN	Microspherule protein 1	leading protein	1	5	1
PRT870_1_O95785	O95785	WIZ_HUMAN	Protein Wiz	leading protein	1	2	1
PRT870_1_Q9UKN8	Q9UKN8	TF3C4_HUMAN	General transcription factor 3C polypeptide 4	leading protein	1	6	1
PRT870_1_P55201	P55201	BRPF1_HUMAN	Peregrin	leading protein	1	2	1
PRT870_1_Q9NW97	Q9NW97	TMM51_HUMAN	Transmembrane protein 51	leading protein	1	6	1
PRT870_1_Q96NY9	Q96NY9	MUS81_HUMAN	Crossover junction endonuclease MUS81	leading protein	1	3	1
PRT870_1_Q8NBN3	Q8NBN3	TM87A_HUMAN	Transmembrane protein 87A	leading protein	1	13	1
PRT870_1_Q9BRS2	Q9BRS2	RIOK1_HUMAN	Serine/threonine-protein kinase RIO1	leading protein	1	5	1
PRT870_1_Q13573	Q13573	SNW1_HUMAN	SNW domain-containing protein 1	leading protein	1	6	1
PRT870_1_P08621	P08621	RU17_HUMAN	U1 small nuclear ribonucleoprotein 70 kDa	leading protein	1	12	1
PRT870_1_Q8N3E9	Q8N3E9	PLCD3_HUMAN	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3	leading protein	1	2	1
PRT870_1_Q15185	Q15185	TEBP_HUMAN	Prostaglandin E synthase 3	leading protein	1	54	1
PRT870_1_Q9NQX3	Q9NQX3	GEPH_HUMAN	Gephyrin	leading protein	1	1	1
PRT870_1_O95831	O95831	AIFM1_HUMAN	Apoptosis-inducing factor 1, mitochondrial	leading protein	1	3	1
PRT870_1_Q9UBF8	Q9UBF8	PI4KB_HUMAN	Phosphatidylinositol 4-kinase beta	leading protein	1	6	1
PRT870_1_Q9NRF2	Q9NRF2	SH2B1_HUMAN	SH2B adapter protein 1	leading protein	1	3	1
PRT870_1_P39687	P39687	AN32A_HUMAN	Acidic leucine-rich nuclear phosphoprotein 32 family member A	leading protein	1	1	1
PRT870_1_Q6ZRP7	Q6ZRP7	QSOX2_HUMAN	Sulfhydryl oxidase 2	leading protein	1	5	1
PRT870_1_Q02241	Q02241	KIF23_HUMAN	Kinesin-like protein KIF23	leading protein	1	3	1
PRT870_1_P08195	P08195	4F2_HUMAN	4F2 cell-surface antigen heavy chain	leading protein	1	2	1
PRT870_1_Q68D10	Q68D10	SPT2_HUMAN	Protein SPT2 homolog	leading protein	1	2	1
PRT870_1_O75153	O75153	CLU_HUMAN	Clustered mitochondria protein homolog	leading protein	1	8	1
PRT870_1_Q5T035	Q5T035	CI129_HUMAN	Putative uncharacterized protein C9orf129	leading protein	1	1	0
PRT870_1_Q9NW82	Q9NW82	WDR70_HUMAN	WD repeat-containing protein 70	leading protein	1	4	1
PRT870_1_O43598	O43598	DNPH1_HUMAN	2'-deoxynucleoside 5'-phosphate N-hydrolase 1	leading protein	1	5	1
PRT870_1_O75379	O75379	VAMP4_HUMAN	Vesicle-associated membrane protein 4	leading protein	1	3	1
PRT870_1_Q5T8D3	Q5T8D3	ACBD5_HUMAN	Acyl-CoA-binding domain-containing protein 5	leading protein	1	1	1
PRT870_1_P16403	P16403	H12_HUMAN	Histone H1.2	leading protein	1	9	1
